,tDept,tSid,institution_name,tFname,tMiddlename,tLname,tid,tNumRatings,rating_class,contentType,categoryType,overall_rating,Comments,Tags
243,Physics,780,Princeton University,Silviu,,Pufu,2093699,1,good,TEACHER,PROFESSOR,4.0,"[""Professor Pufu is very knowledgeable and explains complex topics thoroughly with very little loss of clarity. He also adapts to students' varying levels of understanding, not becoming frustrated if he must explain a simpler concept in much depth. Last, but of utmost importance, is his wicked sense of humor and profound suitability for being memed.""]","['Would take again', 'Hilarious', 'Respected']"
244,Theater,780,Princeton University,Arianne,,Quinn,2234562,2,good,TEACHER,PROFESSOR,5.0,"['Dr. Quinn is an amazing professor. Even if you are not a theater fan the way she teaches her class will make you fall in love with the art of theater. She gives amazing feedback and makes you feel like part of her family. She never forgets a student, and if you need anything she will always be there for you. Amazing person and amazing professor!', 'Dr. Quinn is an amazing professor. Even if you are not a theater fan the way she teaches her class will make you fall in love with the art of theater. She gives amazing feedback and makes you feel like part of her family. She never forgets a student, and if you need anything she will always be there for you. Amazing person and amazing professor!', ""Dr. Quinn is an amazing professor. Very talented in her subject. Her classes are always very interesting and she wants to help her students in any way possible. Take her class and you won't be disappointed.""]","['Caring', 'Accessible outside class', 'Amazing lectures', 'Respected', 'Accessible outside class', 'Amazing lectures', 'Caring', 'Respected', 'Accessible outside class', 'Caring']"
245,Mathematics,780,Princeton University,Selig,,Ralph,1186025,4,good,TEACHER,PROFESSOR,4.4,"['He is one of the best that Princeton has to offer', 'Very good  Very Patient', 'He is very patient,and explains well.', 'Explains clearly']","['Respected', 'Amazing lectures', 'Would take again', 'Gives good feedback', 'Caring', 'Respected', 'Amazing lectures', 'Caring']"
246,Engineering,780,Princeton University,Peter,,Ramadge,1982219,0,zero,TEACHER,PROFESSOR,N/A,[],[]
247,Architecture,780,Princeton University,Mahadev,,Raman,703236,0,zero,TEACHER,PROFESSOR,N/A,[],[]
248,Not Specified,780,Princeton University,Venkatachalam,,Ramaswamy,1691406,0,zero,TEACHER,PROFESSOR,N/A,[],[]
249,Languages,780,Princeton University,Jamie,,Rankin,138362,6,good,TEACHER,PROFESSOR,5.0,"['Janie Rankin has helped decades of students not only learn German but get excited about it. Its not only his teaching but what he did to establish excellence in teaching of beginner/intermediate German students across the department.', 'By far the best language teacher I have ever had.  He is knowledgeable, engaging, and sincerely wants to help.  You actually want to do all of the homework he assigns because the more time you spend on the homework, the more active you can be in class.  If every teacher were like him, students would be way more responsive to college work.', ""I had the privilege of taking Prof. Rankin's class while at Binghamton (a long time ago)...my first college class.  When I found this site, he's the first prof I looked up, these many years later.  That should tell you how highly I think of him.  Genuine, passionate, brilliant.  jawohl!"", 'I agree with the other rater - Jamie Rankin was the best professor I had at Princeton in all my four years.  Thanks to his teaching, I was proficient in a foreign language in 10 months and I am still highly proficient in German, 8 years later!  Vielen dank, Herr Rankin!', ""Herr Rankin ist sehr toll! Jamie Rankin is definitely one of the most pedagogically gifted people I've ever met. From the very first class, he's speaking German to you and you're speaking German back. Nothing short of miraculous."", 'Without a doubt, the best professor I had during four years at Princeton.']","['Participation matters', 'Gives good feedback', 'Caring', 'Gives good feedback', 'Participation matters', 'Caring']"
250,Economics,780,Princeton University,Uwe,,Reinhardt,651848,9,good,TEACHER,PROFESSOR,3.9,"[""One of the great minds of economics. The lectures were always inspiring. He's a legend."", 'Uwe R. is the only professor I had twice at Princeton, and the only one I willing got up before 9 a.m. for. Some 28 years later I still enjoy hearing him on the radio and reading him in the Times. (He was also the first man whose body I truly enjoyed admiring.)', 'I had Professor Reinhardt in the early 80s but I still think about him.  It was worth getting up insanely early for his classes.', 'highly knowledgeable about topic. highly accessible to students. great teaching skills.', 'unbelievably dedicated teacher. good sense of humor', 'he rocks!', 'No Comments', 'Been teaching at P-ton for decades.  Hes one of the best they have.  Always responds to emails quickly, and is very helpful.  Interesting, engaging, and funny.', 'No Comments']","['Tough grader', 'Amazing lectures', 'Inspirational', 'Tough Grader', 'Inspirational', 'Amazing lectures']"
251,Languages,780,Princeton University,Charles,,Rice-Davis,1391052,2,good,TEACHER,PROFESSOR,5.0,"[""He's a good teacher and he makes an effort to ensure everyone understands the material. He had short office hours but was flexible with scheduling appointments outside office hours. Overall a really good teacher for an intro to a foreign language. "", 'No Comments']","['Tough grader', 'Gives good feedback', 'Hilarious']"
252,Languages,780,Princeton University,Francois,,Rigolot,240868,4,good,TEACHER,PROFESSOR,4.5,"[""He's the best there is, and incredibly nice too."", ""He's hot! You should definitely take his class! 2 thumbs up."", 'No Comments', 'No Comments']",[]
253,Physics,780,Princeton University,Michael,V,Romalis,2575419,0,zero,TEACHER,PROFESSOR,N/A,[],[]
254,Biology,780,Princeton University,Mark,,Rose,424145,3,average,TEACHER,PROFESSOR,3.0,"['Professor Rose is very passionate about genetics and it shows - however, the level of difficulty of this course is huge - from the mind-breaking problem sets to the ridiculously long exams (i.e. exams are so long that it feels as if you are not really being tested on your knowledge but rather on how fast you can interpret complex data)', 'Nice', 'No Comments']","['Tough grader', 'Lots of homework', 'Lecture heavy']"
255,Philosophy,780,Princeton University,Gideon,,Rosen,268319,9,good,TEACHER,PROFESSOR,4.2,"['Outstanding professor and brilliant philosopher. Also a very devoted advisor. Highly recommended.', ""He's a great speaker, to be sure; but he's also something of an intellectual charlatan.  A lot of rhetorical bark, little philosophical bite."", ""By far the best professor I had at Princeton. Gideon Rosen is the most amazing speaker I've ever heard."", 'He taught me nearly 20 years ago at the University of Michigan where he landed a job just after getting his Ph.D. at a ridiculously young age.  I can think of few professors whose teaching compared, and his ability to incorporate allusions from his wide reading into lectures was impressive.  He also loved to walk campus while reading a book.', ""As others have said, a brilliant lecturer--he filled the cavernous McCosh 60 with his jumpy energy.  Every time he finished a lecture, I would think about switching my major to philosophy.  One of the few Princeton professors about whom you can truly say;  you get your (parents') money's worth."", 'cool prof, very animated, cuts up during class.', 'No Comments', 'One of my favorite Princeton professors--a really spell-binding lecturer.', 'Prof. Rosen is animated and compelling. I had a TA who once said of himself that he was ""jumping like a Gideon."" \'Nuff said.']",[]
256,Economics,780,Princeton University,Esteban,,Rossi-Hansberg,1615590,1,good,TEACHER,PROFESSOR,4.5,['He was great!'],[]
257,Anthropology,780,Princeton University,Carolyn,,Rouse,2263872,0,zero,TEACHER,PROFESSOR,N/A,[],[]
258,Engineering,780,Princeton University,Lena,,Sabidussi,2676552,0,zero,TEACHER,PROFESSOR,N/A,[],[]
259,Mathematics,780,Princeton University,Peter,,Sarnak,2128288,0,zero,TEACHER,PROFESSOR,N/A,[],[]
260,Computer Science,780,Princeton University,Robert,,Schapire,1810546,1,good,TEACHER,PROFESSOR,5.0,"['As one of inventors of AdaBoost (one of famous machine learning algorithm), prof. Robert is the right man to teach AI. He shows a role model that a professor can achieve both teaching and research in top level. His lecture is polish. He makes students enjoy AI algorithms and programming assignments rather than be a coding dog.']",[]
261,Engineering,780,Princeton University,George,,Scherer,1598917,1,good,TEACHER,PROFESSOR,4.0,"['Genuinely excited about his material and willing to help you out if you should ever need it, although the course I took from him was ridiculously easy.']",[]
262,Music,780,Princeton University,Martin,,Scherzinger,697084,2,good,TEACHER,PROFESSOR,3.5,"['', 'No Comments']",[]
263,Science,780,Princeton University,Jaclyn,,Schwalm,1843058,0,zero,TEACHER,PROFESSOR,N/A,[],[]
264,Computer Science,780,Princeton University,Robert,,Sedgewick,2108908,3,good,TEACHER,PROFESSOR,5.0,"['Princeton Algorithms is the best algorithm course you can find on our planet. The professor constructed this course and its textbook carefully and perfectly. The PDF really helps me a lot not only in the course but also future careers. Take and try it ! Princeton Algorithms YYDS!!', 'Princeton Algorithms is the best algorithm course you can find on our planet. The professor constructed this course and its textbook carefully and perfectly. The PDF really helps me a lot not only in the course but also future careers. Take and try it ! Princeton Algorithms YYDS!!', 'loving his coursera course. very clear, unassuming, and unpretentious.', 'bob sedgewick is the only computer scientist you will ever need']","['Inspirational', 'Respected', 'Amazing lectures', 'Lots of homework', 'Hilarious', 'Hilarious', 'Lots of homework', 'Respected', 'Inspirational', 'Amazing lectures', 'Caring', 'Respected', 'Inspirational', 'LECTURE HEAVY']"
265,Science,780,Princeton University,Martin,,Semmelhack,136445,10,good,TEACHER,PROFESSOR,3.5,"['Took semester 1 of Orgo in 2013. VERY frustrated by his course. Pulled off a B+ with great difficulty, and left absolutely HATING chemistry and dropped pre-med. Returned to pre-med 3 years later, took orgo again (as a ""post bacc"") at Columbia with a different professor, and it was AMAZING! LOVE orgo/chem now. Semmelhack almost ruined chem for me.', 'Professor Semmelhack is simply a great lecturer. He is extremely well prepared and conveys the material in a very clear and interesting manner. His examples are new and interesting and this course has opened my eyes to the wonders and importance of this field.', 'Worst. Class. Ever. Material itself is extremely confusing and Semmelhack just shoots off by himself during lecture, assuming everyone is up to his level and expertise. Not taking him next semester, thank god.', ""HE'S AWESOME!!!!!!!!!!!!!"", 'He is one of the most helpful professors I have had for a course with this many students', 'Really good lectures. Very clear and helpful. Great with emails. Lab kind of sucks.', 'No Comments', 'No Comments', 'No Comments', 'No Comments']","['Tough grader', 'Amazing lectures', 'Caring']"
266,History,780,Princeton University,Teresa,,Shawcross,2497328,1,good,TEACHER,PROFESSOR,5.0,"[""Fantastic professor. Very clear lecturer, interesting prompts, good feedback, and extra tidbits to keep you interested. Tough grader, but it's absolutely worth it.""]","['Tough grader', 'Amazing lectures', 'Gives good feedback', 'Gives good feedback', 'Amazing lectures', 'Tough grader']"
267,Engineering,780,Princeton University,Mansour,,Shayegan,708484,1,good,TEACHER,PROFESSOR,5.0,['Take his class if you want to get an in-depth knowledge of the field. He is a great guy and one of the best teachers around. Be prepared to work very hard.'],[]
268,Languages,780,Princeton University,Tomoko,,Shibata,786473,3,good,TEACHER,PROFESSOR,4.2,"['best decision you could ever make', 'No Comments', 'Funny lady. Good teacher. Very nice.']",[]
269,Languages,780,Princeton University,Aissata,,Sidikou,729693,3,good,TEACHER,PROFESSOR,4.5,"['INCREDIBLE PROFESSOR - DYNAMIC, SWEET, BRILLIANT, AND TRUTHFUL.', 'Really kind, sweet, and easy.', 'The Best Teacher you will ever have!!']",[]
270,Music,780,Princeton University,F. Thomas,,Simpson,1504173,1,good,TEACHER,PROFESSOR,4.5,['Knows his stuff!'],[]
271,Philosophy,780,Princeton University,Peter,,Singer,273320,15,average,TEACHER,PROFESSOR,3.2,"[""The readings are great but Singer is a very weak lecturer. Don't take it. If you're interested in the material, just read stuff on your own instead."", ""Singer is an incredible philosopher. He's not an *incredible* professor, but you can still hear his genius when he speaks. There's a reason this guy basically started the animal rights movement. If this class doesn't revolutionize your moral beliefs and practices, you're probably apathetic or not particularly moral"", ""Intelligent people admire Singer, and usually agree with Singer, unintelligent people usually dislike him and do not agree with his ideas. I dont mean to personally attack those who do not admire him, but that's what I observe. Professor Singer is the best professor and philosopher I know, and I know and have read quite a few."", ""Whoa! Dis man be da best teacher i ever done have. Can't say nuff good tings bout dis good sir. He be forever my favorite. He is be a famous man too and not just to me's. I's evens passed his class so dat is a darn good ting also's."", ""He's awesome."", ""Singer makes his students break away from tradition, to question existing ideas about right and wrong.  Take this class if you're prepared to question your belief system and think for yourself."", ""I found Singer's idea to be very interesting, and he to be an obviously intelligent person.  At the same time I found his class to be extremely boring. He was very diplomatic in his teaching, which sometimes made me lose interest in class."", 'No Comments', ""Peter Singer has a remarkable honesty when addressing the subject of ethics. He's willing to explicitly come to the conclusions many preceding philosophers only alluded to. His conclusions probably won't sit well with what you were raised to believe but his process is valid and will make you think."", 'This man does not belong in Academia. Very wierd ideas. Not recommended', ""He is highly overrated.  His ideas are pretty radical but you'd never know because he presents them soooo blandly.  Don't be fooled by the name...Peter Singer will put you to sleep!"", 'One of the shining stars.', 'Lectures seem to focus on background material unrelated to the philosophical issues at hand.', ""Not all he's cracked up to be..but still decent"", 'His inability to comprehend the logic of Chapter 6 of Francione\'s ""Introduction to Animal Rights"" indicates a severe weakness in Singer\'s analytical abilities. Perhaps Singer failed logic class. He lacks solid reasoning skills and should be shun']","['Get ready to read', 'Gives good feedback', 'Respected']"
272,Film,780,Princeton University,P ,Adams,Sitney ,1948624,0,zero,TEACHER,PROFESSOR,N/A,[],[]
273,Political Science,780,Princeton University,Anne-Marie,,Slaughter,626013,1,good,TEACHER,PROFESSOR,4.5,['She is very helpful and is genuinely interested in what students have to say during class discussions.'],[]
274,International Studies,780,Princeton University,Anne,Marie,Slaughter,1938384,0,zero,TEACHER,PROFESSOR,N/A,[],[]
275,Languages,780,Princeton University,Eva,,Slowinska,1548070,1,good,TEACHER,PROFESSOR,5.0,"['Prof. Slowinska is by far the best Arabic lecturer I ever had. She is wholeheartedly dedicated to her teaching and students, very enthusiastic and has a superb teaching style unlike other Arabic instructors who in my opinion are a bit overrated. She is one of those who make me proud to be Princetonian!']",[]
276,Chemistry,780,Princeton University,Erik,,Sorensen,807854,4,good,TEACHER,PROFESSOR,4.9,"['Fantastic', 'His orgo notes are really helpful. not to mention his handwriting is amazing', '', 'Best orgo professor ever!!!']",[]
277,Mathematics,780,Princeton University,Alfonso,,Sorrentino,934362,0,zero,TEACHER,PROFESSOR,N/A,[],[]
278,Computer Science,780,Princeton University,Kenneth,,Steiglitz,1739130,0,zero,TEACHER,PROFESSOR,N/A,[],[]
279,Humanities,780,Princeton University,Joe,,Stephens,1695436,4,good,TEACHER,PROFESSOR,5.0,"['Not easy but so rewarding.  cannot really judge this class without being there', 'Wonderful course!', 'very exciting class, one of the best I took this year.', 'Amazing prof, wish he would teach every year!']","['Participation matters', 'Amazing lectures', 'Hilarious']"
280,Sociology,780,Princeton University,Brandon,,Stewart,2639357,0,zero,TEACHER,PROFESSOR,N/A,[],[]
281,Economics,780,Princeton University,Courtney,,Stoddard,807378,0,zero,TEACHER,PROFESSOR,N/A,[],[]
282,Engineering,780,Princeton University,Howard,,Stone,2637273,0,zero,TEACHER,PROFESSOR,N/A,[],[]
283,Biology,780,Princeton University,Jennifer,,Sun,2622543,0,zero,TEACHER,PROFESSOR,N/A,[],[]
284,Literature,780,Princeton University,Ronald,,Surtz,1793766,0,zero,TEACHER,PROFESSOR,N/A,[],[]
285,Computer Science,780,Princeton University,Robert,,Tarjan,890231,0,zero,TEACHER,PROFESSOR,N/A,[],[]
286,Sociology,780,Princeton University,Howard,,Taylor,1740667,1,good,TEACHER,PROFESSOR,4.5,"['Took his social psychology class.  Prof. Taylor is quite the character and does a good job explaining the material in an engaging way.  A bit flaky sometimes in terms of communication, but never mean and often very helpful.']",[]
287,Languages,780,Princeton University,Sara,,Teardo,1877787,1,good,TEACHER,PROFESSOR,5.0,"['Professor Teardo was outstanding... I took her Italian 101 class and loved it! She was understanding, caring, a great teacher, and even tried to make class fun. She made Italian my favorite class at Princeton. Looking forward to (at least) one more Italian of semester with her!']",[]
288,Languages,780,Princeton University,Yukari,,Tokumasu,2113607,0,zero,TEACHER,PROFESSOR,N/A,[],[]
289,Psychology,780,Princeton University,Anne,,Treisman,650502,0,zero,TEACHER,PROFESSOR,N/A,[],[]
290,Political Science,780,Princeton University,Rory,,Truex,2414786,0,zero,TEACHER,PROFESSOR,N/A,[],[]
291,Writing,780,Princeton University,Carolyn,,Urena,2402451,0,zero,TEACHER,PROFESSOR,N/A,[],[]
292,Economics,780,Princeton University,Can,,Urgun,2266929,0,zero,TEACHER,PROFESSOR,N/A,[],[]
293,Political Science,780,Princeton University,Ali,,Valenzuela,2177655,1,poor,TEACHER,PROFESSOR,1.0,"[""Rude and self-righteous. Thinks he's smarter than everyone else and doesn't have time for students. Bad professor.""]",[]
294,Religion,780,Princeton University,Erin,,Vearncombe,2276238,2,good,TEACHER,PROFESSOR,5.0,"['Our entire campus is absolutely obsessed with her.', ""Dr. V is probably the best thing that has ever happened to me. She's an amazing Professor who doesn't belittle you simply because you're a student. She seeks to understand you ideas rather than shut them down like many other professors. She's a gem, adorable, and introverted which makes her all the more genuine. Her office hours are a great help!!!""]","['Participation matters', 'Clear grading criteria', 'Gives good feedback', 'Inspirational', 'Caring', 'Participation matters', 'Inspirational', 'Clear grading criteria', 'Gives good feedback', 'ACCESSIBLE OUTSIDE CLASS', 'Caring']"
295,Literature,780,Princeton University,Michael,,Wachtel,2545661,0,zero,TEACHER,PROFESSOR,N/A,[],[]
296,Engineering,780,Princeton University,Sigurd,,Wagner,798761,0,zero,TEACHER,PROFESSOR,N/A,[],[]
297,Languages,780,Princeton University,Jing,,Wang,1744831,0,zero,TEACHER,PROFESSOR,N/A,[],[]
298,Biology,780,Princeton University,Samuel,,Wang,1805471,0,zero,TEACHER,PROFESSOR,N/A,[],[]
299,Geology,780,Princeton University,Bess,B,Ward,2473434,0,zero,TEACHER,PROFESSOR,N/A,[],[]
300,Art History,780,Princeton University,Molly,,Warnock,1448210,0,zero,TEACHER,PROFESSOR,N/A,[],[]
301,Biology,780,Princeton University,Andrew,M,Wassef,2055462,5,average,TEACHER,PROFESSOR,3.4,"['unnecessarily hard. He is an ok teacher', 'This professor is the best and is very helpful. He is vey caring and understanding of circumstances that may effect performance.', ""HARD. Don't take. "", ""Good class but he's got tricky exams. But I'm you read his lecture notes and ask questions it will Go a long way on the exams. Definitely not a GPA booster but at the very least you learn the material very well. Good for premed students"", 'Great lecturer. Extremely helpful. Though material but he helps you get it. Highly recommend this class. Only with him though ;)']","['Tough grader', 'Tests are tough', 'Gives good feedback', 'Caring', 'Get ready to read']"
302,Computer Science,780,Princeton University,Kevin,,Wayne,1191110,3,good,TEACHER,PROFESSOR,5.0,"['This was a Coursera course at the first-year grade level (although assuming you can program, and if not they have an amazing book for that too). The course was taught in collaboration with Prof Sedgewick, who did the lectures. Prof Wayne was also participating in the forums, and I found his contribution critically important.', 'Kevin Wayne is a really great professor. Lectures are clear and well planned.', 'No Comments']","['Tough grader', 'Gives good feedback', 'Respected', 'Tough Grader', 'Gives good feedback', 'Respected']"
303,Ethnic Studies,780,Princeton University,Cornel,,West,226584,15,good,TEACHER,PROFESSOR,4.1,"['This professor uses informal language in his books;  he has trouble with academic English related to subject verb agreement related to NUMber, as in singular versus plural.', ""Unprepared and indifferent.  He would come to class and wing it.  He'd often let class out 45 minutes into a two-hour lecture when he ran out of material.  Did not put any serious effort into the class or in getting to know his students.  He was always off campus and reaching him personally was nearly impossible.  But he does have a famous name."", 'When it comes to knowledge...heres where u come...got an A on everything thats because you just have to agree with his point of view..only bad thing is that he misses class sometimes due to his interest in money and media...other than that great professor', ""I've taken his class & he was my thesis advisor.  Sometimes he's performative and certainly has his own politics, but the point of learning is that no one is exempt from having politics.  He's brilliant and really funny, engaging and critical in 1-on-1 settings."", ""one of the best professor's at Princeton."", 'One of the most insightful, passionate educators working today.', ""I can only assume that the negative ratings below are influenced by right-wing attacks like David Horowitz's *The Professors.* Please, go hang out on Ward Churchill's RMP page; West is actually talented and intelligent. Read *The American Evasion of Philosophy* or just take a damn class if you doubt it."", ""WOOOOWWWW, ABSOLUTELY AMAZING!!  BEST PHILOSOPHY TALKS I EVER HEARD IN MY LIFE, BY FAR.  ALL MEMBERS OF THE PHILO. DEPT. SHOULD BE ATTENDING HIS CLASSES, TO LEARN HOW TO TEACH!! AN AMAZING HUMAN BEING.  THANK YOU DOCTOR, FOR THE EXAMPLE YOU SET!! (Gave him 3 on 'easiness', 4 on 'helpfullness' since that was the average.  Can only judge his lectures"", 'No Comments', 'Minds like his are the reason you come here.', 'Best lectures I have ever had.  His numerous, wide-spreading references captures the attention of any listener.', 'No Comments', ""What can I say about Prof. West?  He's the most dynamic lecturer I've had at Princeton - I was actually excited to wake up and attend lecture each morning."", 'What a mind!  Great, great guy.  Make sure you grab a drink with him at the Annex.', 'No Comments']",[]
304,Religion,780,Princeton University,Cornell,,West,1943777,0,zero,TEACHER,PROFESSOR,N/A,[],[]
305,Writing,780,Princeton University,Edmund,,White,572924,3,poor,TEACHER,PROFESSOR,2.2,"['so cool and hip and contemporary & pc', 'I dropped White\'s class after only a week -- it was that painful.  His response to every question -- even the most legitimate ones -- was, ""who knows?""  Apparently not him -- don\'t waste your time on this rubbish.', 'Very cosmopolitan; gives feedback pretty gently but informatively. Great lit taste!']",[]
306,Music,780,Princeton University,Barbara,,White,697082,0,zero,TEACHER,PROFESSOR,N/A,[],[]
307,English,780,Princeton University,Benjamin,,Widiss,551100,6,good,TEACHER,PROFESSOR,4.8,"[""In addition to being one of the most challenging and engaging professors I've ever had, BW is also perhaps the kindest individual I've ever met.He's genuinely interested in what you have to say and in helping you to say it more clearly. He understands the social dynamics of the classroom and university. And...have to say it: I effing love that man."", ""If you're like me you just Googled B.W. at 2am because he changed how you read books (talk to him on textuality in Z. Smith). Changed how you watch film (see South Park with him sometime and bring up authorial intent.) I'm approaching 350 characters, so I'll close thus: Take as many classes as you can with this guy. I wish I'd taken more. -PU06"", 'Prof. Widiss is engaging, curious, witty, eloquent, insightful and a pleasure to have. As others have noted, I had never before worked so hard on my writing nor spent so much time and focused energy on the readings, but I also never had had such a wonderful literature professor.', ""Professor Widiss is unbelievable. He's so engaging- he works hard in lecture and expects you to work hard in precept. He's genuine and interested in his students (and he gets cute & flustered sometimes). He pushes hard but it's worth it. If he can get me to understand Faulkner, he can teach anyone. Genius."", ""Benj is, without question, one of the best professors of anything I have ever had.  I worked harder in his class than in any other class I took at Princeton, but I also discovered my JP and thesis topics/life's passion there (which is something I could never have done by simply reading the material on my own -- it required a lot of guidance).  He is a bold and brilliant scholar who is way ahead of the game in his still-developing field (post-modern American literature).  I can't recommend him highly enough."", 'No Comments']",[]
308,Physics,780,Princeton University,Edward,,Witten,2286779,0,zero,TEACHER,PROFESSOR,N/A,[],[]
309,Psychology,780,Princeton University,Rebecca,,Wolfe,803687,0,zero,TEACHER,PROFESSOR,N/A,[],[]
310,English,780,Princeton University,Tamsen,,Wolff,105956,14,good,TEACHER,PROFESSOR,4.2,"['Best lectures of my life. This class--Contemporary Drama--is amazing.', 'TAMSEN IS A GENIUS', ""Amazing. Professor Wolff brings up great points and completely engages the class. She's quirky and funny and her lectures are incredible. I had heard she was brilliant but terrifying, but she's just brilliant. She's a serious grader, but totally fair."", ""I had her for contemporary drama and I loved every minute of it (okay maybe one or two of the plays I could have done without, but they were all included for a reason). She's fantastic. Her lectures are smart and funny, and my writing really improved with her help. I loved this class."", ""Take a class with her! I liked her so much, I asked her to be my advisor. She's amazing."", ""I can't say enough good things about Tamsen. I was excited to come to every class. In fact I don't think anyone was absent all semester. I learned so much, not just about contemporary plays but about theatre and how it works and about writing. Tamsen is tough but fair, she's hilarious and she's really helpful. One of the best classes I've taken."", ""If you don't fall in love with plays (or her) you're crazy."", 'Hands down, the single best professor I encountered during all four years of college.', 'She is overrated in every possible sense.  Hottest in the ivy league (you gotta be kidding!)  If we want to be in a class where the teacher shamelessly panders to musical theater geeks then take this class.  The fact that she got tenure at Princeton is staggering and as utterly incomprehensible and nonsensical as her lectures, which she works hard', 'wonderful class, really fun prof. she knows an amazing amount of stuff about theater', 'No Comments', 'cool young hip', 'No Comments', 'No Comments']",[]
311,English,780,Princeton University,Michael,,Wood,794814,4,good,TEACHER,PROFESSOR,4.8,"[""Maybe the best professor I've ever had-- each seminar was engaging, and the assignments were tailored to our interests."", 'Fantastic.', 'Excellent professor, excellent advisor.  Can sometimes be difficult to contact, but every meeting is worthwhile.  Brilliant!', ""Can't say enough good things about this man...he's simply amazing. Has fantastic taste in literature, and his lectures are wonderful--always interesting and insightful. Great sense of humor, too.""]","['Participation matters', 'Inspirational', 'Respected']"
312,Sociology,780,Princeton University,Robert,,Wuthnow,991609,0,zero,TEACHER,PROFESSOR,N/A,[],[]
313,Engineering,780,Princeton University,Cagan,,Yalama,1793488,5,good,TEACHER,PROFESSOR,3.9,"['One of the hardest classes I had last year, but listen to him carefully - he actually tells the final questions in the class.', 'very hard physics teacher', '10/10 would take class third time', 'I took his Thermodynamics course which was easier than I predicted. He knows a lot about everything but his tests are kinda hard. He doesnt take attendance so come and go as you please', 'This is my second time taking Physics, and his class was much more informative and easier to understand. I wish I had him last year.']","['EXTRA CREDIT', 'Tough grader', 'Amazing lectures', 'Would take again', 'Inspirational']"
314,Mathematics,780,Princeton University,Leyi,Dewey,Yan,2490702,0,zero,TEACHER,PROFESSOR,N/A,[],[]
315,Religion,780,Princeton University,Nataliya,,Yanchevskaya,2254831,0,zero,TEACHER,PROFESSOR,N/A,[],[]
316,Mathematics,780,Princeton University,Guohua,,Yang,1324817,0,zero,TEACHER,PROFESSOR,N/A,[],[]
317,Chemistry,780,Princeton University,Haw,,Yang,1730412,0,zero,TEACHER,PROFESSOR,N/A,[],[]
318,Law,780,Princeton University,Herbert,,Young,1233997,0,zero,TEACHER,PROFESSOR,N/A,[],[]
319,Mathematics,780,Princeton University,Pin,,YU,1260849,1,poor,TEACHER,PROFESSOR,1.5,[''],[]
320,Languages,780,Princeton University,Brian,,Zack,1364631,81,good,TEACHER,PROFESSOR,4.7,"['He is so nice. He does not matter when you come to class.. just listen. Useful classes. Thank you', 'He is so nice. He does not matter when you come to class.. just listen. Useful classes. Thank you', 'I like Basic Vocabulary most and dislike Reading. The teacher Mr. Brian is fantastic and great about the vocabulary.I love it. About reading, I suggest to give us some intensive reading materials in class and some extensive reading materials after class. Thank you so much for your free class!', 'Amazing English Class', 'Maybe encourage the students to be more involve and do a little more speaking practice will be great', 'He is very good, I would prefer he is not too fast', ""the lecture gives you the impression you are clever, and it's the first time for me to have a teacher who explain the history of language and it's nice ans very usefull. Thank's a lot for that."", 'Very good professor teaching us as much about USA as possible, verz helpful course to get into life in Princeton. Appreciate a lot.', 'We are very grateful to Brian for his excellent English teaching!', 'This is very good English class for Non-Native Speakers. I like this class very much, I can learn a lot from each lesson, especially for vocabulary with the color picture and Idioms.', ""I love these classes. Everything is clear, the atmosphere is qreat, I don't have to be stressed out. I can learn a lot about grammar, volcabulary and many other stuff. Moreover, we're encouraged to ask questions and there is many helpful handouts. I recommend to everyone!"", ""I'm grateful for the attitude of Professor Brian in providing quality materials in his English classes and for sharing his knowledge."", 'Interestinng lectures for English learners - full of practical expressions.', ""Enjoying the mix of grammar, reading and pronunciation! I'm impressed by your knowledge about expression and their history, that's interesting! I think it is a good choice to run the class this way because a lot of people, even with babies, get to attend the class without feeling bad for leaving early or coming late. It is really cold in the room!"", 'Excellent Professor, vocational and very clear english pronunciation.', 'I think it is an excellent class, although I think it extends a lot in the province of words and is a bit confusing,should have two classes a week and give information to visitors by The library or municipality, since I went to ask the university and they did not give me any information until a study partnertold me about the course, I attended.', 'The class is very useful.', 'very interesting', 'Brian is really good at and love language I like his English class', 'Brian Zack is excelent teacher and it is not just one side listener. He is asking us during class if we understood curriculum and if we didnt he tries to explain to us the different way. I am looking for his class every week.', 'He is funny and so smart! He respect every culture and tradition, he avoid political discuss, but always explain a lot of things about american culture.  He is an Awesome Teacher!!!!']","['Amazing lectures', 'Inspirational', 'Caring', 'Respected', 'Gives good feedback', 'Gives good feedback', 'Respected', 'Amazing lectures', 'Gives good feedback', 'Respected', 'Amazing lectures', 'Gives good feedback', 'Respected', 'Inspirational', 'Gives good feedback', 'Inspirational', 'ACCESSIBLE OUTSIDE CLASS', 'Inspirational', 'Amazing lectures', 'Caring', 'Respected', 'Amazing lectures', 'Caring', 'Gives good feedback', 'Respected', 'Amazing lectures', 'Gives good feedback', 'Inspirational', 'Amazing lectures', 'Gives good feedback', 'Inspirational', 'ACCESSIBLE OUTSIDE CLASS', 'Respected', 'ACCESSIBLE OUTSIDE CLASS', 'Caring', 'Inspirational', 'ACCESSIBLE OUTSIDE CLASS', 'Amazing lectures', 'Participation matters', 'Inspirational', 'Amazing lectures', 'Gives good feedback', 'Participation matters', 'ACCESSIBLE OUTSIDE CLASS', 'Inspirational', 'ACCESSIBLE OUTSIDE CLASS', 'Amazing lectures']"
